DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2007-06-15,2.75,0.8,,,50800,1.56,1.5,1.5,1.5
2007-06-18,2.75,0.8,,,188320,1.7,1.55,1.7,1.7
2007-06-19,2.75,0.8,,,122615,1.7,1.61,1.61,1.61
2007-06-20,2.75,0.8,,,46772,1.6,1.6,1.6,1.6
2007-06-21,2.75,0.8,,,2000,1.6,1.6,1.6,1.6
2007-06-22,2.75,0.8,,,63992,1.6,1.56,1.6,1.6
2007-06-25,2.75,0.8,,,93885,1.65,1.6,1.65,1.65
2007-06-26,2.75,0.8,,,176568,1.88,1.6,1.88,1.88
2007-06-28,2.75,0.8,,,20000,1.85,1.84,1.85,1.85
2007-07-02,2.75,0.8,,,5368951,1.8,1.78,1.8,1.8
2007-07-03,2.75,0.8,,,813550,1.8,1.8,1.8,1.8
2007-07-05,2.75,0.8,,,671351,1.8,1.8,1.8,1.8
2007-07-06,2.75,0.8,,,114094,2.05,1.8,2.05,2.05
2007-07-09,2.75,0.8,,,29659063,2.0,1.87,2.0,2.0
2007-07-10,2.75,0.8,,,14304360,2.2,2.04,2.2,2.2
2007-07-11,2.75,0.8,,,3966543,2.05,1.95,1.95,1.95
2007-07-12,2.75,0.8,,,100810,2.05,2.05,2.05,2.05
2007-07-13,2.75,0.8,,,227947,2.05,2.05,2.05,2.05
2007-07-16,2.75,0.8,,,4500,2.05,2.01,2.05,2.05
2007-07-17,2.75,0.8,,,355020,2.1,2.05,2.1,2.1
2007-07-18,2.75,0.8,,,337300,2.1,2.05,2.1,2.1
2007-07-20,2.75,0.8,,,1000,2.05,2.05,2.05,2.05
2007-07-23,2.75,0.8,,,3143656,2.1,2.01,2.05,2.05
2007-07-25,2.75,0.8,,,28048,2.05,1.96,2.05,2.05
2007-07-26,2.75,0.8,,,64476,1.95,1.95,1.95,1.95
2007-07-27,2.75,0.8,,,143812,2.05,1.95,1.95,1.95
2007-07-30,2.75,0.8,,,1293842,2.05,2.05,2.05,2.05
2007-07-31,2.75,0.8,,,316050,2.05,2.05,2.05,2.05
2007-08-02,2.75,0.8,,,5601,1.9,1.9,1.9,1.9
2007-08-03,2.75,0.8,,,1440358,2.09,1.65,2.0,2.0
2007-08-07,2.75,0.8,,,179332,2.05,2.05,2.05,2.05
2007-08-08,2.75,0.8,,,830245,2.05,2.05,2.05,2.05
2007-08-09,2.75,0.8,,,93176,2.1,2.1,2.1,2.1
2007-08-10,2.75,0.8,,,4495776,2.09,2.05,2.05,2.05
2007-08-13,2.75,0.8,,,11200,2.1,2.01,2.1,2.1
2007-08-14,2.75,0.8,,,14679,2.05,2.05,2.05,2.05
2007-08-15,2.75,0.8,,,4656095,2.1,2.05,2.05,2.05
2007-08-17,2.75,0.8,,,153634,2.05,2.05,2.05,2.05
2007-08-22,2.75,0.8,,,150000,2.0,2.0,2.0,2.0
2007-08-23,2.75,0.8,,,68000,2.05,2.0,2.05,2.05
2007-08-28,2.75,0.8,,,2517547,2.08,2.05,2.05,2.05
2007-08-29,2.75,0.8,,,507047,2.08,2.08,2.08,2.08
2007-08-30,2.75,0.8,,,880501,2.05,2.0,2.0,2.0
2007-08-31,2.75,0.8,,,1552237,2.1,1.95,2.1,2.1
2007-09-04,2.75,0.8,,,1765433,2.15,2.1,2.15,2.15
2007-09-05,2.75,0.8,,,439560,2.16,2.1,2.1,2.1
2007-09-06,2.75,0.8,,,49445,2.19,2.15,2.19,2.19
2007-09-07,2.75,0.8,,,3233093,2.25,2.19,2.25,2.25
2007-09-10,2.75,0.8,,,45690,2.25,2.24,2.25,2.25
2007-09-12,2.75,0.8,,,151078,2.2,2.2,2.2,2.2
2007-09-13,2.75,0.8,,,31000,2.25,2.2,2.2,2.2
2007-09-14,2.75,0.8,,,617678,2.2,2.2,2.2,2.2
2007-09-18,2.75,0.8,,,585774,2.25,2.2,2.22,2.22
2007-09-20,2.75,0.8,,,316316,2.25,2.2,2.25,2.25
2007-09-21,2.75,0.8,,,30000,2.25,2.2,2.2,2.2
2007-09-24,2.75,0.8,,,63599,2.21,2.2,2.2,2.2
2007-09-25,2.75,0.8,,,152830,2.21,2.2,2.2,2.2
2007-09-28,2.75,0.8,,,36400,2.2,2.2,2.2,2.2
2007-10-01,2.75,0.8,,,88621,2.2,2.2,2.2,2.2
2007-10-02,2.75,0.8,,,42084,2.2,2.2,2.2,2.2
2007-10-03,2.75,0.8,,,25000,2.2,2.2,2.2,2.2
2007-10-04,2.75,0.8,,,64885,2.2,2.2,2.2,2.2
2007-10-05,2.75,0.8,,,3000,2.2,2.2,2.2,2.2
2007-10-08,2.75,0.8,,,8600,2.2,2.2,2.2,2.2
2007-10-09,2.75,0.8,,,293850,2.25,2.2,2.2,2.2
2007-10-10,2.75,0.8,,,176294,2.2,2.2,2.2,2.2
2007-10-11,2.75,0.8,,,53000,2.2,2.2,2.2,2.2
2007-10-12,2.75,0.8,,,215105,2.2,2.2,2.2,2.2
2007-10-16,2.75,0.8,,,452394,2.2,2.2,2.2,2.2
2007-10-17,2.75,0.8,,,19635,2.2,2.2,2.2,2.2
2007-10-18,2.75,0.8,,,15023,2.2,2.2,2.2,2.2
2007-10-23,2.75,0.8,,,8088,2.2,2.2,2.2,2.2
2007-10-24,2.75,0.8,,,270469,2.2,2.2,2.2,2.2
2007-10-25,2.75,0.8,,,60240,2.2,2.2,2.2,2.2
2007-10-26,2.75,0.8,,,338361,2.23,2.2,2.2,2.2
