DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2016-02-19,6.0,4.6,,,22000,5.0,4.97,5.0,4.99
2016-02-22,6.0,4.51,,,44897,5.0,4.51,4.51,4.65
2016-02-23,6.0,4.51,,,0,0.0,0.0,4.51,4.65
2016-02-24,6.0,4.51,,,0,0.0,0.0,4.51,4.65
2016-02-25,6.0,4.51,,,0,0.0,0.0,4.51,4.65
2016-02-26,6.0,4.51,,,33593,4.85,4.6,4.85,4.67
2016-02-29,6.0,4.51,,,0,0.0,0.0,4.85,4.67
2016-03-01,6.0,4.51,,,200,4.67,4.67,4.67,4.67
2016-03-02,6.0,4.51,,,12538,4.67,4.61,4.61,4.66
2016-03-03,6.0,4.51,,,24601,4.61,4.51,4.51,4.58
2016-03-04,6.0,4.5,,,26387,4.51,4.5,4.5,4.51
2016-03-07,6.0,4.5,,,45012,4.52,4.5,4.5,4.5
2016-03-08,6.0,4.25,,,10971,4.5,4.25,4.25,4.33
2016-03-09,6.0,4.25,,,22574,4.45,4.25,4.25,4.27
2016-03-10,6.0,4.25,,,7510,4.25,4.25,4.25,4.25
2016-03-11,6.0,4.25,,,0,0.0,0.0,4.25,4.25
2016-03-14,6.0,4.2,,,105000,4.5,4.2,4.5,4.41
2016-03-15,6.0,4.2,,,13000,4.5,4.5,4.5,4.5
2016-03-16,6.0,4.2,,,1007,4.25,4.25,4.25,4.25
2016-03-17,6.0,4.2,,,8656,4.35,4.2,4.2,4.27
2016-03-18,6.0,4.2,,,0,0.0,0.0,4.2,4.27
2016-03-21,6.0,4.2,,,0,0.0,0.0,4.2,4.27
2016-03-22,6.0,4.2,,,2000,4.3,4.3,4.3,4.3
2016-03-23,6.0,4.2,,,0,0.0,0.0,4.3,4.3
2016-03-24,6.0,4.2,,,139942,4.29,4.25,4.25,4.26
2016-03-29,6.0,4.2,,,2500,4.3,4.26,4.3,4.3
2016-03-30,6.0,4.2,,,1000,4.48,4.48,4.48,4.48
2016-03-31,6.0,4.2,,,0,0.0,0.0,4.48,4.48
2016-04-01,6.0,4.0,,,17500,4.01,4.0,4.0,4.0
2016-04-04,6.0,4.0,,,5300,4.3,4.3,4.3,4.3
2016-04-05,6.0,4.0,,,2500,4.3,4.3,4.3,4.3
2016-04-06,6.0,4.0,,,0,0.0,0.0,4.3,4.3
2016-04-07,6.0,4.0,,,0,0.0,0.0,4.3,4.3
2016-04-08,6.0,4.0,,,19740,4.01,4.0,4.0,4.0
2016-04-11,6.0,4.0,,,0,0.0,0.0,4.0,4.0
2016-04-12,6.0,4.0,,,2000,4.22,4.22,4.22,4.22
2016-04-13,6.0,4.0,,,0,0.0,0.0,4.22,4.22
2016-04-14,6.0,4.0,,,10271,4.22,4.08,4.08,4.19
2016-04-15,6.0,4.0,,,37729,4.08,4.05,4.05,4.07
2016-04-18,6.0,4.0,,,2910,4.1,4.1,4.1,4.1
2016-04-19,6.0,4.0,,,1155,4.12,4.12,4.12,4.12
2016-04-20,6.0,4.0,,,5744,4.15,4.12,4.15,4.15
2016-04-21,6.0,4.0,,,9829,4.17,4.17,4.17,4.17
2016-04-22,6.0,4.0,,,47415,4.18,4.17,4.18,4.17
2016-04-25,6.0,4.0,,,29200,4.18,4.18,4.18,4.18
2016-04-26,6.0,4.0,,,27965,4.15,4.15,4.15,4.15
2016-04-27,6.0,4.0,,,0,0.0,0.0,4.15,4.15
2016-04-28,6.0,4.0,,,2162,4.18,4.18,4.18,4.18
2016-04-29,6.0,4.0,,,500,4.45,4.45,4.45,4.45
2016-05-02,6.0,4.0,,,8688,4.45,4.15,4.15,4.25
2016-05-03,6.0,4.0,,,0,0.0,0.0,4.15,4.25
2016-05-04,6.0,4.0,,,0,0.0,0.0,4.15,4.25
2016-05-05,6.0,4.0,,,7800,4.45,4.45,4.45,4.45
2016-05-06,6.0,4.0,,,225,4.45,4.45,4.45,4.45
2016-05-09,6.0,4.0,,,22376,4.31,4.25,4.25,4.27
2016-05-10,6.0,4.0,,,0,0.0,0.0,4.25,4.27
2016-05-11,6.0,4.0,,,120980,4.5,4.35,4.5,4.48
2016-05-12,6.0,4.0,,,6399,4.5,4.4,4.5,4.47
2016-05-13,6.0,4.0,,,1470,4.5,4.5,4.5,4.5
2016-05-16,6.0,4.0,,,0,0.0,0.0,4.5,4.5
2016-05-17,6.0,4.0,,,20000,4.5,4.4,4.5,4.49
2016-05-18,6.0,4.0,,,170,4.5,4.5,4.5,4.5
2016-05-19,6.0,4.0,,,129000,4.5,4.5,4.5,4.5
2016-05-20,6.0,4.0,,,0,0.0,0.0,4.5,4.5
2016-05-24,6.0,4.0,,,37750,4.5,4.5,4.5,4.5
2016-05-25,6.0,4.0,,,8203,4.3,4.3,4.3,4.3
